ref_date,geo,noc_desc,job_char,predicted_vacancies
01-10-2026,New Brunswick,Legislative and senior management occupations,Full-time,8001.0776
01-10-2026,New Brunswick,Legislative and senior management occupations,Part-time,9052.539
01-10-2026,Quebec,"Total, all occupations","Type of work, all types",9928.038
01-10-2026,Quebec,"Total, all occupations",Full-time,10891.145
01-10-2026,Quebec,"Total, all occupations",Part-time,4483.5425
01-10-2026,Quebec,"Business, finance and administration occupations","Type of work, all types",6379.6577
01-10-2026,Quebec,"Business, finance and administration occupations",Full-time,7010.9434
01-10-2026,Quebec,"Business, finance and administration occupations",Part-time,8010.152
01-10-2026,Quebec,Natural and applied sciences and related occupations,"Type of work, all types",9059.679
01-10-2026,Quebec,Natural and applied sciences and related occupations,Full-time,9931.632
01-10-2026,Quebec,Natural and applied sciences and related occupations,Part-time,10892.088
01-10-2026,Quebec,Health occupations,"Type of work, all types",4489.3613
01-10-2026,Quebec,Health occupations,Full-time,6388.8657
01-10-2026,Quebec,Health occupations,Part-time,7019.5967
01-10-2026,Quebec,"Occupations in education, law and social, community and government services","Type of work, all types",8017.704
01-10-2026,Quebec,"Occupations in education, law and social, community and government services",Full-time,9065.585
01-10-2026,Quebec,"Occupations in education, law and social, community and government services",Part-time,9934.528
01-10-2026,Quebec,Sales and service occupations,"Type of work, all types",10892.795
01-10-2026,Quebec,Sales and service occupations,Full-time,4494.084
01-10-2026,Quebec,Sales and service occupations,Part-time,6396.4487
01-10-2026,Quebec,"Trades, transport and equipment operators and related occupations","Type of work, all types",7026.7524
01-10-2026,Quebec,"Trades, transport and equipment operators and related occupations",Full-time,8023.977
01-10-2026,Quebec,"Trades, transport and equipment operators and related occupations",Part-time,9070.474
01-10-2026,Quebec,Occupations in manufacturing and utilities,"Type of work, all types",9936.866
01-10-2026,Quebec,Occupations in manufacturing and utilities,Full-time,10893.337
01-10-2026,Quebec,Occupations in manufacturing and utilities,Part-time,4497.877
01-10-2026,Quebec,"Occupations in art, culture, recreation and sport","Type of work, all types",6402.664
01-10-2026,Quebec,"Occupations in art, culture, recreation and sport",Full-time,7032.6475
01-10-2026,Quebec,"Occupations in art, culture, recreation and sport",Part-time,8029.1865
01-10-2026,Quebec,"Natural resources, agriculture and related production occupations","Type of work, all types",9074.5205
01-10-2026,Quebec,"Natural resources, agriculture and related production occupations",Full-time,9938.757
01-10-2026,Quebec,"Natural resources, agriculture and related production occupations",Part-time,10893.762
01-10-2026,Quebec,Legislative and senior management occupations,"Type of work, all types",4500.8877
01-10-2026,Quebec,Legislative and senior management occupations,Full-time,6407.736
01-10-2026,Quebec,Legislative and senior management occupations,Part-time,7037.492
01-10-2026,Ontario,"Total, all occupations","Type of work, all types",8033.511
01-10-2026,Ontario,"Total, all occupations",Full-time,9077.875
01-10-2026,Ontario,"Total, all occupations",Part-time,9940.289
01-10-2026,Ontario,"Business, finance and administration occupations","Type of work, all types",10894.102
01-10-2026,Ontario,"Business, finance and administration occupations",Full-time,24.990788
01-10-2026,Ontario,"Business, finance and administration occupations",Part-time,555.8308
01-10-2026,Ontario,Natural and applied sciences and related occupations,"Type of work, all types",741.2924
01-10-2026,Ontario,Natural and applied sciences and related occupations,Full-time,853.5548
01-10-2026,Ontario,Natural and applied sciences and related occupations,Part-time,939.5929
01-10-2026,Ontario,Health occupations,"Type of work, all types",971.8769
01-10-2026,Ontario,Health occupations,Full-time,1354.4729
01-10-2026,Ontario,Health occupations,Part-time,-29.191479
01-10-2026,Ontario,"Occupations in education, law and social, community and government services","Type of work, all types",532.68945
01-10-2026,Ontario,"Occupations in education, law and social, community and government services",Full-time,736.1012
01-10-2026,Ontario,"Occupations in education, law and social, community and government services",Part-time,872.8768
01-10-2026,Ontario,Sales and service occupations,"Type of work, all types",982.8145
01-10-2026,Ontario,Sales and service occupations,Full-time,1049.5476
01-10-2026,Ontario,Sales and service occupations,Part-time,1452.8292
01-10-2026,Ontario,"Trades, transport and equipment operators and related occupations","Type of work, all types",-66.74216
01-10-2026,Ontario,"Trades, transport and equipment operators and related occupations",Full-time,472.16693
01-10-2026,Ontario,"Trades, transport and equipment operators and related occupations",Part-time,685.5873
01-10-2026,Ontario,Occupations in manufacturing and utilities,"Type of work, all types",832.79834
01-10-2026,Ontario,Occupations in manufacturing and utilities,Full-time,980.1479
01-10-2026,Ontario,Occupations in manufacturing and utilities,Part-time,1089.8564
01-10-2026,Ontario,"Occupations in art, culture, recreation and sport","Type of work, all types",1503.4032
01-10-2026,Ontario,"Occupations in art, culture, recreation and sport",Full-time,-105.856735
01-10-2026,Ontario,"Occupations in art, culture, recreation and sport",Part-time,420.0186
01-10-2026,Ontario,"Natural resources, agriculture and related production occupations","Type of work, all types",643.1689
01-10-2026,Ontario,"Natural resources, agriculture and related production occupations",Full-time,802.6139
01-10-2026,Ontario,"Natural resources, agriculture and related production occupations",Part-time,971.7065
01-10-2026,Ontario,Legislative and senior management occupations,"Type of work, all types",1113.6677
01-10-2026,Ontario,Legislative and senior management occupations,Full-time,1546.8239
01-10-2026,Ontario,Legislative and senior management occupations,Part-time,-114.76834
01-10-2026,Manitoba,"Total, all occupations","Type of work, all types",408.5305
01-10-2026,Manitoba,"Total, all occupations",Full-time,633.7597
01-10-2026,Manitoba,"Total, all occupations",Part-time,796.0526
01-10-2026,Manitoba,"Business, finance and administration occupations","Type of work, all types",969.63434
01-10-2026,Manitoba,"Business, finance and administration occupations",Full-time,1118.5708
01-10-2026,Manitoba,"Business, finance and administration occupations",Part-time,1556.4143
01-10-2026,Manitoba,Natural and applied sciences and related occupations,"Type of work, all types",-116.05652
01-10-2026,Manitoba,Natural and applied sciences and related occupations,Full-time,406.9348
01-10-2026,Manitoba,Natural and applied sciences and related occupations,Part-time,632.5244
01-10-2026,Manitoba,Health occupations,"Type of work, all types",795.3742
01-10-2026,Manitoba,Health occupations,Full-time,969.8159
01-10-2026,Manitoba,Health occupations,Part-time,1120.0492
01-10-2026,Manitoba,"Occupations in education, law and social, community and government services","Type of work, all types",1558.7914
01-10-2026,Manitoba,"Occupations in education, law and social, community and government services",Full-time,-116.2626
01-10-2026,Manitoba,"Occupations in education, law and social, community and government services",Part-time,406.75137
01-10-2026,Manitoba,Sales and service occupations,"Type of work, all types",632.41113
01-10-2026,Manitoba,Sales and service occupations,Full-time,795.38055
01-10-2026,Manitoba,Sales and service occupations,Part-time,970.00244
01-10-2026,Manitoba,"Trades, transport and equipment operators and related occupations","Type of work, all types",1120.47
01-10-2026,Manitoba,"Trades, transport and equipment operators and related occupations",Full-time,1559.3655
01-10-2026,Manitoba,"Trades, transport and equipment operators and related occupations",Part-time,-116.32112
01-10-2026,Manitoba,Occupations in manufacturing and utilities,"Type of work, all types",406.75125
01-10-2026,Manitoba,Occupations in manufacturing and utilities,Full-time,632.4336
01-10-2026,Manitoba,Occupations in manufacturing and utilities,Part-time,795.4529
01-10-2026,Manitoba,"Occupations in art, culture, recreation and sport","Type of work, all types",970.1532
01-10-2026,Manitoba,"Occupations in art, culture, recreation and sport",Full-time,1120.6927
01-10-2026,Manitoba,"Occupations in art, culture, recreation and sport",Part-time,1559.6205
01-10-2026,Manitoba,"Natural resources, agriculture and related production occupations","Type of work, all types",-116.35453
01-10-2026,Manitoba,"Natural resources, agriculture and related production occupations",Full-time,406.77908
01-10-2026,Manitoba,"Natural resources, agriculture and related production occupations",Part-time,632.47485
01-10-2026,Manitoba,Legislative and senior management occupations,"Type of work, all types",795.53217
01-10-2026,Manitoba,Legislative and senior management occupations,Full-time,970.2961
01-10-2026,Manitoba,Legislative and senior management occupations,Part-time,1120.8821
01-10-2026,Saskatchewan,"Total, all occupations","Type of work, all types",1559.8212
01-10-2026,Saskatchewan,"Total, all occupations",Full-time,27.01612
01-10-2026,Saskatchewan,"Total, all occupations",Part-time,27.01612
01-10-2026,Saskatchewan,"Business, finance and administration occupations","Type of work, all types",27.01612
01-10-2026,Saskatchewan,"Business, finance and administration occupations",Full-time,27.01612
01-10-2026,Saskatchewan,"Business, finance and administration occupations",Part-time,27.01612
01-10-2026,Saskatchewan,Natural and applied sciences and related occupations,"Type of work, all types",27.01612
01-10-2026,Saskatchewan,Natural and applied sciences and related occupations,Full-time,27.01612
01-10-2026,Saskatchewan,Natural and applied sciences and related occupations,Part-time,27.01612
01-10-2026,Saskatchewan,Health occupations,"Type of work, all types",27.01612
01-10-2026,Saskatchewan,Health occupations,Full-time,27.01612
01-10-2026,Saskatchewan,Health occupations,Part-time,27.01612
01-10-2026,Saskatchewan,"Occupations in education, law and social, community and government services","Type of work, all types",27.01612
01-10-2026,Saskatchewan,"Occupations in education, law and social, community and government services",Full-time,27.01612
01-10-2026,Saskatchewan,"Occupations in education, law and social, community and government services",Part-time,27.01612
01-10-2026,Saskatchewan,Sales and service occupations,"Type of work, all types",27.01612
01-10-2026,Saskatchewan,Sales and service occupations,Full-time,27.01612
01-10-2026,Saskatchewan,Sales and service occupations,Part-time,27.01612
01-10-2026,Saskatchewan,"Trades, transport and equipment operators and related occupations","Type of work, all types",27.01612
01-10-2026,Saskatchewan,"Trades, transport and equipment operators and related occupations",Full-time,27.01612
01-10-2026,Saskatchewan,"Trades, transport and equipment operators and related occupations",Part-time,27.01612
01-10-2026,Saskatchewan,Occupations in manufacturing and utilities,"Type of work, all types",27.01612
01-10-2026,Saskatchewan,Occupations in manufacturing and utilities,Full-time,27.01612
01-10-2026,Saskatchewan,Occupations in manufacturing and utilities,Part-time,27.01612
01-10-2026,Saskatchewan,"Occupations in art, culture, recreation and sport","Type of work, all types",27.01612
01-10-2026,Saskatchewan,"Occupations in art, culture, recreation and sport",Full-time,27.01612
01-10-2026,Saskatchewan,"Occupations in art, culture, recreation and sport",Part-time,27.01612
01-10-2026,Saskatchewan,"Natural resources, agriculture and related production occupations","Type of work, all types",27.01612
01-10-2026,Saskatchewan,"Natural resources, agriculture and related production occupations",Full-time,27.01612
01-10-2026,Saskatchewan,"Natural resources, agriculture and related production occupations",Part-time,27.01612
01-10-2026,Saskatchewan,Legislative and senior management occupations,"Type of work, all types",27.01612
01-10-2026,Saskatchewan,Legislative and senior management occupations,Full-time,27.01612
01-10-2026,Saskatchewan,Legislative and senior management occupations,Part-time,27.01612
01-10-2026,Alberta,"Total, all occupations","Type of work, all types",27.01612
01-10-2026,Alberta,"Total, all occupations",Full-time,27.01612
01-10-2026,Alberta,"Total, all occupations",Part-time,27.01612
01-10-2026,Alberta,"Business, finance and administration occupations","Type of work, all types",27.01612
01-10-2026,Alberta,"Business, finance and administration occupations",Full-time,27.01612
01-10-2026,Alberta,"Business, finance and administration occupations",Part-time,27.01612
01-10-2026,Alberta,Natural and applied sciences and related occupations,"Type of work, all types",27.01612
01-10-2026,Alberta,Natural and applied sciences and related occupations,Full-time,27.01612
01-10-2026,Alberta,Natural and applied sciences and related occupations,Part-time,27.01612
01-10-2026,Alberta,Health occupations,"Type of work, all types",27.01612
01-10-2026,Alberta,Health occupations,Full-time,27.01612
01-10-2026,Alberta,Health occupations,Part-time,27.01612
01-10-2026,Alberta,"Occupations in education, law and social, community and government services","Type of work, all types",27.01612
01-10-2026,Alberta,"Occupations in education, law and social, community and government services",Full-time,27.01612
01-10-2026,Alberta,"Occupations in education, law and social, community and government services",Part-time,27.01612
01-10-2026,Alberta,Sales and service occupations,"Type of work, all types",27.01612
01-10-2026,Alberta,Sales and service occupations,Full-time,27.01612
01-10-2026,Alberta,Sales and service occupations,Part-time,27.01612
01-10-2026,Alberta,"Trades, transport and equipment operators and related occupations","Type of work, all types",27.01612
01-10-2026,Alberta,"Trades, transport and equipment operators and related occupations",Full-time,27.01612
01-10-2026,Alberta,"Trades, transport and equipment operators and related occupations",Part-time,27.01612
01-10-2026,Alberta,Occupations in manufacturing and utilities,"Type of work, all types",27.01612
01-10-2026,Alberta,Occupations in manufacturing and utilities,Full-time,27.01612
01-10-2026,Alberta,Occupations in manufacturing and utilities,Part-time,27.01612
01-10-2026,Alberta,"Occupations in art, culture, recreation and sport","Type of work, all types",27.01612
01-10-2026,Alberta,"Occupations in art, culture, recreation and sport",Full-time,27.01612
01-10-2026,Alberta,"Occupations in art, culture, recreation and sport",Part-time,27.01612
01-10-2026,Alberta,"Natural resources, agriculture and related production occupations","Type of work, all types",27.01612
01-10-2026,Alberta,"Natural resources, agriculture and related production occupations",Full-time,27.01612
01-10-2026,Alberta,"Natural resources, agriculture and related production occupations",Part-time,27.01612
01-10-2026,Alberta,Legislative and senior management occupations,"Type of work, all types",27.01612
01-10-2026,Alberta,Legislative and senior management occupations,Full-time,27.01612
01-10-2026,Alberta,Legislative and senior management occupations,Part-time,27.01612
01-10-2026,British Columbia,"Total, all occupations","Type of work, all types",27.01612
01-10-2026,British Columbia,"Total, all occupations",Full-time,27.01612
01-10-2026,British Columbia,"Total, all occupations",Part-time,27.01612
01-10-2026,British Columbia,"Business, finance and administration occupations","Type of work, all types",27.01612
01-10-2026,British Columbia,"Business, finance and administration occupations",Full-time,27.01612
01-10-2026,British Columbia,"Business, finance and administration occupations",Part-time,27.01612
01-10-2026,British Columbia,Natural and applied sciences and related occupations,"Type of work, all types",27.01612
01-10-2026,British Columbia,Natural and applied sciences and related occupations,Full-time,27.01612
01-10-2026,British Columbia,Natural and applied sciences and related occupations,Part-time,27.01612
01-10-2026,British Columbia,Health occupations,"Type of work, all types",27.01612
01-10-2026,British Columbia,Health occupations,Full-time,27.01612
01-10-2026,British Columbia,Health occupations,Part-time,27.01612
01-10-2026,British Columbia,"Occupations in education, law and social, community and government services","Type of work, all types",27.01612
01-10-2026,British Columbia,"Occupations in education, law and social, community and government services",Full-time,27.01612
01-10-2026,British Columbia,"Occupations in education, law and social, community and government services",Part-time,27.01612
01-10-2026,British Columbia,Sales and service occupations,"Type of work, all types",27.01612
01-10-2026,British Columbia,Sales and service occupations,Full-time,27.01612
01-10-2026,British Columbia,Sales and service occupations,Part-time,27.01612
01-10-2026,British Columbia,"Trades, transport and equipment operators and related occupations","Type of work, all types",27.01612
01-10-2026,British Columbia,"Trades, transport and equipment operators and related occupations",Full-time,27.01612
01-10-2026,British Columbia,"Trades, transport and equipment operators and related occupations",Part-time,27.01612
01-10-2026,British Columbia,Occupations in manufacturing and utilities,"Type of work, all types",27.01612
01-10-2026,British Columbia,Occupations in manufacturing and utilities,Full-time,27.01612
01-10-2026,British Columbia,Occupations in manufacturing and utilities,Part-time,27.01612
01-10-2026,British Columbia,"Occupations in art, culture, recreation and sport","Type of work, all types",27.01612
01-10-2026,British Columbia,"Occupations in art, culture, recreation and sport",Full-time,27.01612
01-10-2026,British Columbia,"Occupations in art, culture, recreation and sport",Part-time,27.01612
01-10-2026,British Columbia,"Natural resources, agriculture and related production occupations","Type of work, all types",27.01612
01-10-2026,British Columbia,"Natural resources, agriculture and related production occupations",Full-time,27.01612
01-10-2026,British Columbia,"Natural resources, agriculture and related production occupations",Part-time,27.01612
01-10-2026,British Columbia,Legislative and senior management occupations,"Type of work, all types",27.01612
01-10-2026,British Columbia,Legislative and senior management occupations,Full-time,27.01612
01-10-2026,British Columbia,Legislative and senior management occupations,Part-time,27.01612
01-10-2026,Yukon,"Total, all occupations","Type of work, all types",27.01612
01-10-2026,Yukon,"Total, all occupations",Full-time,27.01612
01-10-2026,Yukon,"Total, all occupations",Part-time,27.01612
01-10-2026,Yukon,"Business, finance and administration occupations","Type of work, all types",27.01612
01-10-2026,Yukon,"Business, finance and administration occupations",Full-time,27.01612
01-10-2026,Yukon,"Business, finance and administration occupations",Part-time,27.01612
01-10-2026,Yukon,Natural and applied sciences and related occupations,"Type of work, all types",27.01612
01-10-2026,Yukon,Natural and applied sciences and related occupations,Full-time,27.01612
01-10-2026,Yukon,Natural and applied sciences and related occupations,Part-time,27.01612
01-10-2026,Yukon,Health occupations,"Type of work, all types",27.01612
01-10-2026,Yukon,Health occupations,Full-time,27.01612
01-10-2026,Yukon,Health occupations,Part-time,27.01612
01-10-2026,Yukon,"Occupations in education, law and social, community and government services","Type of work, all types",27.01612
01-10-2026,Yukon,"Occupations in education, law and social, community and government services",Full-time,27.01612
01-10-2026,Yukon,"Occupations in education, law and social, community and government services",Part-time,27.01612
01-10-2026,Yukon,Sales and service occupations,"Type of work, all types",27.01612
01-10-2026,Yukon,Sales and service occupations,Full-time,27.01612
01-10-2026,Yukon,Sales and service occupations,Part-time,27.01612
01-10-2026,Yukon,"Trades, transport and equipment operators and related occupations","Type of work, all types",27.01612
01-10-2026,Yukon,"Trades, transport and equipment operators and related occupations",Full-time,27.01612
01-10-2026,Yukon,"Trades, transport and equipment operators and related occupations",Part-time,27.01612
01-10-2026,Yukon,Occupations in manufacturing and utilities,"Type of work, all types",27.01612
01-10-2026,Yukon,Occupations in manufacturing and utilities,Full-time,27.01612
01-10-2026,Yukon,Occupations in manufacturing and utilities,Part-time,27.01612
01-10-2026,Yukon,"Occupations in art, culture, recreation and sport","Type of work, all types",27.01612
01-10-2026,Yukon,"Occupations in art, culture, recreation and sport",Full-time,27.01612
01-10-2026,Yukon,"Occupations in art, culture, recreation and sport",Part-time,27.01612
01-10-2026,Yukon,"Natural resources, agriculture and related production occupations","Type of work, all types",27.01612
01-10-2026,Yukon,"Natural resources, agriculture and related production occupations",Full-time,27.01612
01-10-2026,Yukon,"Natural resources, agriculture and related production occupations",Part-time,27.01612
01-10-2026,Yukon,Legislative and senior management occupations,"Type of work, all types",27.01612
01-10-2026,Yukon,Legislative and senior management occupations,Full-time,27.01612
01-10-2026,Yukon,Legislative and senior management occupations,Part-time,27.01612
01-10-2026,Northwest Territories,"Total, all occupations","Type of work, all types",27.01612
01-10-2026,Northwest Territories,"Total, all occupations",Full-time,27.01612
01-10-2026,Northwest Territories,"Total, all occupations",Part-time,27.01612
01-10-2026,Northwest Territories,"Business, finance and administration occupations","Type of work, all types",27.01612
01-10-2026,Northwest Territories,"Business, finance and administration occupations",Full-time,27.01612
01-10-2026,Northwest Territories,"Business, finance and administration occupations",Part-time,27.01612
01-10-2026,Northwest Territories,Natural and applied sciences and related occupations,"Type of work, all types",27.01612
01-10-2026,Northwest Territories,Natural and applied sciences and related occupations,Full-time,27.01612
01-10-2026,Northwest Territories,Natural and applied sciences and related occupations,Part-time,27.01612
01-10-2026,Northwest Territories,Health occupations,"Type of work, all types",27.01612
01-10-2026,Northwest Territories,Health occupations,Full-time,27.01612
01-10-2026,Northwest Territories,Health occupations,Part-time,27.01612
01-10-2026,Northwest Territories,"Occupations in education, law and social, community and government services","Type of work, all types",27.01612
01-10-2026,Northwest Territories,"Occupations in education, law and social, community and government services",Full-time,27.01612
01-10-2026,Northwest Territories,"Occupations in education, law and social, community and government services",Part-time,27.01612
01-10-2026,Northwest Territories,Sales and service occupations,"Type of work, all types",27.01612
01-10-2026,Northwest Territories,Sales and service occupations,Full-time,27.01612
01-10-2026,Northwest Territories,Sales and service occupations,Part-time,546.2547
01-10-2026,Northwest Territories,"Trades, transport and equipment operators and related occupations","Type of work, all types",729.9139
01-10-2026,Northwest Territories,"Trades, transport and equipment operators and related occupations",Full-time,837.6077
01-10-2026,Northwest Territories,"Trades, transport and equipment operators and related occupations",Part-time,921.0878
01-10-2026,Northwest Territories,Occupations in manufacturing and utilities,"Type of work, all types",953.82764
01-10-2026,Northwest Territories,Occupations in manufacturing and utilities,Full-time,1337.046
01-10-2026,Northwest Territories,Occupations in manufacturing and utilities,Part-time,-31.33968
01-10-2026,Northwest Territories,"Occupations in art, culture, recreation and sport","Type of work, all types",528.394
01-10-2026,Northwest Territories,"Occupations in art, culture, recreation and sport",Full-time,732.34906
01-10-2026,Northwest Territories,"Occupations in art, culture, recreation and sport",Part-time,868.31036
01-10-2026,Northwest Territories,"Natural resources, agriculture and related production occupations","Type of work, all types",975.93933
01-10-2026,Northwest Territories,"Natural resources, agriculture and related production occupations",Full-time,1041.4154
01-10-2026,Northwest Territories,"Natural resources, agriculture and related production occupations",Part-time,1445.2382
01-10-2026,Northwest Territories,Legislative and senior management occupations,"Type of work, all types",-68.778786
01-10-2026,Northwest Territories,Legislative and senior management occupations,Full-time,467.32285
01-10-2026,Northwest Territories,Legislative and senior management occupations,Part-time,681.0629
01-10-2026,Nunavut,"Total, all occupations","Type of work, all types",826.9066
01-10-2026,Nunavut,"Total, all occupations",Full-time,971.49567
01-10-2026,Nunavut,"Total, all occupations",Part-time,1079.3618
01-10-2026,Nunavut,"Business, finance and administration occupations","Type of work, all types",1492.4539
01-10-2026,Nunavut,"Business, finance and administration occupations",Full-time,-106.76459
01-10-2026,Nunavut,"Business, finance and administration occupations",Part-time,416.30743
01-10-2026,Nunavut,Natural and applied sciences and related occupations,"Type of work, all types",639.4232
01-10-2026,Nunavut,Natural and applied sciences and related occupations,Full-time,797.19446
01-10-2026,Nunavut,Natural and applied sciences and related occupations,Part-time,963.37604
01-10-2026,Nunavut,Health occupations,"Type of work, all types",1103.0074
01-10-2026,Nunavut,Health occupations,Full-time,1535.1442
01-10-2026,Nunavut,Health occupations,Part-time,-115.4164
01-10-2026,Nunavut,"Occupations in education, law and social, community and government services","Type of work, all types",405.02634
01-10-2026,Nunavut,"Occupations in education, law and social, community and government services",Full-time,630.134
01-10-2026,Nunavut,"Occupations in education, law and social, community and government services",Part-time,790.65454
01-10-2026,Nunavut,Sales and service occupations,"Type of work, all types",961.2603
01-10-2026,Nunavut,Sales and service occupations,Full-time,1107.7103
01-10-2026,Nunavut,Sales and service occupations,Part-time,1544.3757
01-10-2026,Nunavut,"Trades, transport and equipment operators and related occupations","Type of work, all types",-116.65326
01-10-2026,Nunavut,"Trades, transport and equipment operators and related occupations",Full-time,403.47897
01-10-2026,Nunavut,"Trades, transport and equipment operators and related occupations",Part-time,628.92694
01-10-2026,Nunavut,Occupations in manufacturing and utilities,"Type of work, all types",789.98126
01-10-2026,Nunavut,Occupations in manufacturing and utilities,Full-time,961.43097
01-10-2026,Nunavut,Occupations in manufacturing and utilities,Part-time,1109.1353
01-10-2026,Nunavut,"Occupations in art, culture, recreation and sport","Type of work, all types",1546.6547
01-10-2026,Nunavut,"Occupations in art, culture, recreation and sport",Full-time,-63.946148
01-10-2026,Nunavut,"Occupations in art, culture, recreation and sport",Part-time,-63.946148
01-10-2026,Nunavut,"Natural resources, agriculture and related production occupations","Type of work, all types",-63.946148
01-10-2026,Nunavut,"Natural resources, agriculture and related production occupations",Full-time,-63.946148
01-10-2026,Nunavut,"Natural resources, agriculture and related production occupations",Part-time,-63.946148
01-10-2026,Nunavut,Legislative and senior management occupations,"Type of work, all types",-63.946148
01-10-2026,Nunavut,Legislative and senior management occupations,Full-time,-63.946148
01-10-2026,Nunavut,Legislative and senior management occupations,Part-time,-63.946148
01-10-2026,Canada,"Total, all occupations","Type of work, all types",-63.946148
01-10-2026,Canada,"Total, all occupations",Full-time,-63.946148
01-10-2026,Canada,"Total, all occupations",Part-time,-63.946148
01-10-2026,Canada,"Business, finance and administration occupations","Type of work, all types",-63.946148
01-10-2026,Canada,"Business, finance and administration occupations",Full-time,-63.946148
01-10-2026,Canada,"Business, finance and administration occupations",Part-time,-63.946148
01-10-2026,Canada,Natural and applied sciences and related occupations,"Type of work, all types",-63.946148
01-10-2026,Canada,Natural and applied sciences and related occupations,Full-time,-63.946148
01-10-2026,Canada,Natural and applied sciences and related occupations,Part-time,-63.946148
01-10-2026,Canada,Health occupations,"Type of work, all types",-63.946148
01-10-2026,Canada,Health occupations,Full-time,-63.946148
01-10-2026,Canada,Health occupations,Part-time,-63.946148
01-10-2026,Canada,"Occupations in education, law and social, community and government services","Type of work, all types",-63.946148
01-10-2026,Canada,"Occupations in education, law and social, community and government services",Full-time,-63.946148
01-10-2026,Canada,"Occupations in education, law and social, community and government services",Part-time,-63.946148
01-10-2026,Canada,Sales and service occupations,"Type of work, all types",-63.946148
01-10-2026,Canada,Sales and service occupations,Full-time,-63.946148
01-10-2026,Canada,Sales and service occupations,Part-time,-63.946148
01-10-2026,Canada,"Trades, transport and equipment operators and related occupations","Type of work, all types",-63.946148
01-10-2026,Canada,"Trades, transport and equipment operators and related occupations",Full-time,-63.946148
01-10-2026,Canada,"Trades, transport and equipment operators and related occupations",Part-time,-63.946148
01-10-2026,Canada,Occupations in manufacturing and utilities,"Type of work, all types",-63.946148
01-10-2026,Canada,Occupations in manufacturing and utilities,Full-time,-63.946148
01-10-2026,Canada,Occupations in manufacturing and utilities,Part-time,-63.946148
01-10-2026,Canada,"Occupations in art, culture, recreation and sport","Type of work, all types",-63.946148
01-10-2026,Canada,"Occupations in art, culture, recreation and sport",Full-time,-63.946148
01-10-2026,Canada,"Occupations in art, culture, recreation and sport",Part-time,-63.946148
01-10-2026,Canada,"Natural resources, agriculture and related production occupations","Type of work, all types",-63.946148
01-10-2026,Canada,"Natural resources, agriculture and related production occupations",Full-time,-63.946148
01-10-2026,Canada,"Natural resources, agriculture and related production occupations",Part-time,-63.946148
01-10-2026,Canada,Legislative and senior management occupations,"Type of work, all types",-63.946148
01-10-2026,Canada,Legislative and senior management occupations,Full-time,-63.946148
01-10-2026,Canada,Legislative and senior management occupations,Part-time,-63.946148
01-01-2027,Newfoundland and Labrador,"Total, all occupations","Type of work, all types",-63.946148
01-01-2027,Newfoundland and Labrador,"Total, all occupations",Full-time,-63.946148
01-01-2027,Newfoundland and Labrador,"Total, all occupations",Part-time,-63.946148
01-01-2027,Newfoundland and Labrador,"Business, finance and administration occupations","Type of work, all types",-63.946148
01-01-2027,Newfoundland and Labrador,"Business, finance and administration occupations",Full-time,-63.946148
01-01-2027,Newfoundland and Labrador,"Business, finance and administration occupations",Part-time,-63.946148
01-01-2027,Newfoundland and Labrador,Natural and applied sciences and related occupations,"Type of work, all types",-63.946148
01-01-2027,Newfoundland and Labrador,Natural and applied sciences and related occupations,Full-time,-63.946148
01-01-2027,Newfoundland and Labrador,Natural and applied sciences and related occupations,Part-time,-63.946148
01-01-2027,Newfoundland and Labrador,Health occupations,"Type of work, all types",-63.946148
01-01-2027,Newfoundland and Labrador,Health occupations,Full-time,-63.946148
01-01-2027,Newfoundland and Labrador,Health occupations,Part-time,-63.946148
01-01-2027,Newfoundland and Labrador,"Occupations in education, law and social, community and government services","Type of work, all types",-63.946148
01-01-2027,Newfoundland and Labrador,"Occupations in education, law and social, community and government services",Full-time,-63.946148
01-01-2027,Newfoundland and Labrador,"Occupations in education, law and social, community and government services",Part-time,-63.946148
01-01-2027,Newfoundland and Labrador,Sales and service occupations,"Type of work, all types",-63.946148
01-01-2027,Newfoundland and Labrador,Sales and service occupations,Full-time,-63.946148
01-01-2027,Newfoundland and Labrador,Sales and service occupations,Part-time,-63.946148
01-01-2027,Newfoundland and Labrador,"Trades, transport and equipment operators and related occupations","Type of work, all types",-63.946148
01-01-2027,Newfoundland and Labrador,"Trades, transport and equipment operators and related occupations",Full-time,-63.946148
01-01-2027,Newfoundland and Labrador,"Trades, transport and equipment operators and related occupations",Part-time,-63.946148
01-01-2027,Newfoundland and Labrador,Occupations in manufacturing and utilities,"Type of work, all types",-63.946148
01-01-2027,Newfoundland and Labrador,Occupations in manufacturing and utilities,Full-time,-63.946148
01-01-2027,Newfoundland and Labrador,Occupations in manufacturing and utilities,Part-time,-63.946148
01-01-2027,Newfoundland and Labrador,"Occupations in art, culture, recreation and sport","Type of work, all types",-63.946148
01-01-2027,Newfoundland and Labrador,"Occupations in art, culture, recreation and sport",Full-time,-63.946148
01-01-2027,Newfoundland and Labrador,"Occupations in art, culture, recreation and sport",Part-time,-63.946148
01-01-2027,Newfoundland and Labrador,"Natural resources, agriculture and related production occupations","Type of work, all types",-63.946148
01-01-2027,Newfoundland and Labrador,"Natural resources, agriculture and related production occupations",Full-time,-63.946148
01-01-2027,Newfoundland and Labrador,"Natural resources, agriculture and related production occupations",Part-time,-63.946148
