ref_date,geo,noc_desc,job_char,predicted_vacancies
2026-10-01,Nunavut,"Trades, transport and equipment operators and related occupations",Part-time,4330.8423
2026-10-01,Nunavut,Occupations in manufacturing and utilities,Full-time,4254.576
2026-10-01,Nunavut,Occupations in manufacturing and utilities,Part-time,
2026-10-01,Nunavut,Legislative and senior management occupations,Full-time,
2026-10-01,Nunavut,Legislative and senior management occupations,Part-time,
2026-10-01,Nunavut,"Occupations in art, culture, recreation and sport",Full-time,
2026-10-01,Nunavut,"Occupations in art, culture, recreation and sport",Part-time,
2026-10-01,Nunavut,"Natural resources, agriculture and related production occupations",Full-time,3901.8438
2026-10-01,Nunavut,"Natural resources, agriculture and related production occupations",Part-time,4384.341
2026-10-01,Northwest Territories,"Business, finance and administration occupations",Full-time,4603.714
2026-10-01,Northwest Territories,"Business, finance and administration occupations",Part-time,4816.699
2026-10-01,Northwest Territories,Natural and applied sciences and related occupations,Full-time,4842.284
2026-10-01,Northwest Territories,Natural and applied sciences and related occupations,Part-time,4949.507
2026-10-01,Northwest Territories,Health occupations,Full-time,5025.3027
2026-10-01,Northwest Territories,Health occupations,Part-time,5049.5376
2026-10-01,Northwest Territories,"Occupations in education, law and social, community and government services",Full-time,4083.404
2026-10-01,Northwest Territories,"Occupations in education, law and social, community and government services",Part-time,4329.5654
2026-10-01,Northwest Territories,Sales and service occupations,Full-time,4253.3633
2026-10-01,Northwest Territories,Sales and service occupations,Part-time,4353.337
2026-10-01,Northwest Territories,"Trades, transport and equipment operators and related occupations",Full-time,4409.7925
2026-10-01,Northwest Territories,"Trades, transport and equipment operators and related occupations",Part-time,4515.6616
2026-10-01,Northwest Territories,Occupations in manufacturing and utilities,Full-time,
2026-10-01,Northwest Territories,Occupations in manufacturing and utilities,Part-time,
2026-10-01,Northwest Territories,Legislative and senior management occupations,Full-time,4089.9436
2026-10-01,Northwest Territories,Legislative and senior management occupations,Part-time,4334.4556
2026-10-01,Northwest Territories,"Occupations in art, culture, recreation and sport",Full-time,4258.1426
2026-10-01,Northwest Territories,"Occupations in art, culture, recreation and sport",Part-time,
2026-10-01,Northwest Territories,"Natural resources, agriculture and related production occupations",Full-time,
2026-10-01,Northwest Territories,"Natural resources, agriculture and related production occupations",Part-time,
2027-01-01,Newfoundland and Labrador,"Business, finance and administration occupations",Full-time,
2027-01-01,Newfoundland and Labrador,"Business, finance and administration occupations",Part-time,
2027-01-01,Newfoundland and Labrador,Natural and applied sciences and related occupations,Full-time,3901.282
2027-01-01,Newfoundland and Labrador,Natural and applied sciences and related occupations,Part-time,4383.9805
2027-01-01,Newfoundland and Labrador,Health occupations,Full-time,4603.3555
2027-01-01,Newfoundland and Labrador,Health occupations,Part-time,4816.4287
2027-01-01,Newfoundland and Labrador,"Occupations in education, law and social, community and government services",Full-time,4842.041
2027-01-01,Newfoundland and Labrador,"Occupations in education, law and social, community and government services",Part-time,4949.2715
2027-01-01,Newfoundland and Labrador,Sales and service occupations,Full-time,5025.0737
2027-01-01,Newfoundland and Labrador,Sales and service occupations,Part-time,5049.3164
2027-01-01,Newfoundland and Labrador,"Trades, transport and equipment operators and related occupations",Full-time,4198.757
2027-01-01,Newfoundland and Labrador,"Trades, transport and equipment operators and related occupations",Part-time,4377.4927
2027-01-01,Newfoundland and Labrador,Occupations in manufacturing and utilities,Full-time,4295.1387
2027-01-01,Newfoundland and Labrador,Occupations in manufacturing and utilities,Part-time,4393.992
2027-01-01,Newfoundland and Labrador,Legislative and senior management occupations,Full-time,4450.2236
2027-01-01,Newfoundland and Labrador,Legislative and senior management occupations,Part-time,4553.0312
2027-01-01,Newfoundland and Labrador,"Occupations in art, culture, recreation and sport",Full-time,
2027-01-01,Newfoundland and Labrador,"Occupations in art, culture, recreation and sport",Part-time,
2027-01-01,Newfoundland and Labrador,"Natural resources, agriculture and related production occupations",Full-time,4206.8955
2027-01-01,Newfoundland and Labrador,"Natural resources, agriculture and related production occupations",Part-time,4385.4897
2027-01-01,Prince Edward Island,"Business, finance and administration occupations",Full-time,4304.364
2027-01-01,Prince Edward Island,"Business, finance and administration occupations",Part-time,
2027-01-01,Prince Edward Island,Natural and applied sciences and related occupations,Full-time,
2027-01-01,Prince Edward Island,Natural and applied sciences and related occupations,Part-time,
2027-01-01,Prince Edward Island,Health occupations,Full-time,
2027-01-01,Prince Edward Island,Health occupations,Part-time,
2027-01-01,Prince Edward Island,"Occupations in education, law and social, community and government services",Full-time,4425.1504
2027-01-01,Prince Edward Island,"Occupations in education, law and social, community and government services",Part-time,4747.918
2027-01-01,Prince Edward Island,Sales and service occupations,Full-time,5007.271
2027-01-01,Prince Edward Island,Sales and service occupations,Part-time,5118.9067
2027-01-01,Prince Edward Island,"Trades, transport and equipment operators and related occupations",Full-time,5120.167
2027-01-01,Prince Edward Island,"Trades, transport and equipment operators and related occupations",Part-time,5186.922
2027-01-01,Prince Edward Island,Occupations in manufacturing and utilities,Full-time,5240.917
2027-01-01,Prince Edward Island,Occupations in manufacturing and utilities,Part-time,5253.543
2027-01-01,Prince Edward Island,Legislative and senior management occupations,Full-time,5121.2397
2027-01-01,Prince Edward Island,Legislative and senior management occupations,Part-time,5378.541
2027-01-01,Prince Edward Island,"Occupations in art, culture, recreation and sport",Full-time,5548.9263
2027-01-01,Prince Edward Island,"Occupations in art, culture, recreation and sport",Part-time,5471.3423
2027-01-01,Prince Edward Island,"Natural resources, agriculture and related production occupations",Full-time,5463.0
2027-01-01,Prince Edward Island,"Natural resources, agriculture and related production occupations",Part-time,5554.1626
2027-01-01,Nova Scotia,"Business, finance and administration occupations",Full-time,
2027-01-01,Nova Scotia,"Business, finance and administration occupations",Part-time,
2027-01-01,Nova Scotia,Natural and applied sciences and related occupations,Full-time,7508.692
2027-01-01,Nova Scotia,Natural and applied sciences and related occupations,Part-time,7076.202
2027-01-01,Nova Scotia,Health occupations,Full-time,6963.5986
2027-01-01,Nova Scotia,Health occupations,Part-time,
2027-01-01,Nova Scotia,"Occupations in education, law and social, community and government services",Full-time,
2027-01-01,Nova Scotia,"Occupations in education, law and social, community and government services",Part-time,
2027-01-01,Nova Scotia,Sales and service occupations,Full-time,
2027-01-01,Nova Scotia,Sales and service occupations,Part-time,
2027-01-01,Nova Scotia,"Trades, transport and equipment operators and related occupations",Full-time,6420.0137
2027-01-01,Nova Scotia,"Trades, transport and equipment operators and related occupations",Part-time,6479.633
2027-01-01,Nova Scotia,Occupations in manufacturing and utilities,Full-time,6467.551
2027-01-01,Nova Scotia,Occupations in manufacturing and utilities,Part-time,6395.8853
2027-01-01,Nova Scotia,Legislative and senior management occupations,Full-time,6294.1113
2027-01-01,Nova Scotia,Legislative and senior management occupations,Part-time,6251.691
2027-01-01,Nova Scotia,"Occupations in art, culture, recreation and sport",Full-time,6259.2505
2027-01-01,Nova Scotia,"Occupations in art, culture, recreation and sport",Part-time,6272.063
2027-01-01,Nova Scotia,"Natural resources, agriculture and related production occupations",Full-time,6593.802
2027-01-01,Nova Scotia,"Natural resources, agriculture and related production occupations",Part-time,6656.192
2027-01-01,New Brunswick,"Business, finance and administration occupations",Full-time,6593.103
2027-01-01,New Brunswick,"Business, finance and administration occupations",Part-time,6458.8857
2027-01-01,New Brunswick,Natural and applied sciences and related occupations,Full-time,6419.6543
2027-01-01,New Brunswick,Natural and applied sciences and related occupations,Part-time,6418.492
2027-01-01,New Brunswick,Health occupations,Full-time,
2027-01-01,New Brunswick,Health occupations,Part-time,
2027-01-01,New Brunswick,"Occupations in education, law and social, community and government services",Full-time,6409.8496
2027-01-01,New Brunswick,"Occupations in education, law and social, community and government services",Part-time,6418.3345
2027-01-01,New Brunswick,Sales and service occupations,Full-time,6348.6523
2027-01-01,New Brunswick,Sales and service occupations,Part-time,
2027-01-01,New Brunswick,"Trades, transport and equipment operators and related occupations",Full-time,
2027-01-01,New Brunswick,"Trades, transport and equipment operators and related occupations",Part-time,
2027-01-01,New Brunswick,Occupations in manufacturing and utilities,Full-time,
2027-01-01,New Brunswick,Occupations in manufacturing and utilities,Part-time,
2027-01-01,New Brunswick,Legislative and senior management occupations,Full-time,4045.5583
2027-01-01,New Brunswick,Legislative and senior management occupations,Part-time,4420.4624
2027-01-01,New Brunswick,"Occupations in art, culture, recreation and sport",Full-time,4639.6753
2027-01-01,New Brunswick,"Occupations in art, culture, recreation and sport",Part-time,4843.976
2027-01-01,New Brunswick,"Natural resources, agriculture and related production occupations",Full-time,4869.6836
2027-01-01,New Brunswick,"Natural resources, agriculture and related production occupations",Part-time,4976.066
2027-01-01,Quebec,"Business, finance and administration occupations",Full-time,5051.2876
2027-01-01,Quebec,"Business, finance and administration occupations",Part-time,5074.601
2027-01-01,Quebec,Natural and applied sciences and related occupations,Full-time,4091.0654
2027-01-01,Quebec,Natural and applied sciences and related occupations,Part-time,4423.6123
2027-01-01,Quebec,Health occupations,Full-time,4648.677
2027-01-01,Quebec,Health occupations,Part-time,4852.038
2027-01-01,Quebec,"Occupations in education, law and social, community and government services",Full-time,4876.345
2027-01-01,Quebec,"Occupations in education, law and social, community and government services",Part-time,4982.935
2027-01-01,Quebec,Sales and service occupations,Full-time,5057.341
2027-01-01,Quebec,Sales and service occupations,Part-time,5080.4136
2027-01-01,Quebec,"Trades, transport and equipment operators and related occupations",Full-time,7681.7573
2027-01-01,Quebec,"Trades, transport and equipment operators and related occupations",Part-time,7440.7734
2027-01-01,Quebec,Occupations in manufacturing and utilities,Full-time,7433.41
2027-01-01,Quebec,Occupations in manufacturing and utilities,Part-time,7420.386
2027-01-01,Quebec,Legislative and senior management occupations,Full-time,7396.352
2027-01-01,Quebec,Legislative and senior management occupations,Part-time,7295.5454
2027-01-01,Quebec,"Occupations in art, culture, recreation and sport",Full-time,
2027-01-01,Quebec,"Occupations in art, culture, recreation and sport",Part-time,
2027-01-01,Quebec,"Natural resources, agriculture and related production occupations",Full-time,9057.036
2027-01-01,Quebec,"Natural resources, agriculture and related production occupations",Part-time,8645.1875
2027-01-01,Ontario,"Business, finance and administration occupations",Full-time,8425.757
2027-01-01,Ontario,"Business, finance and administration occupations",Part-time,
2027-01-01,Ontario,Natural and applied sciences and related occupations,Full-time,
2027-01-01,Ontario,Natural and applied sciences and related occupations,Part-time,
2027-01-01,Ontario,Health occupations,Full-time,
2027-01-01,Ontario,Health occupations,Part-time,
2027-01-01,Ontario,"Occupations in education, law and social, community and government services",Full-time,9084.131
2027-01-01,Ontario,"Occupations in education, law and social, community and government services",Part-time,8683.744
2027-01-01,Ontario,Sales and service occupations,Full-time,8450.94
2027-01-01,Ontario,Sales and service occupations,Part-time,8401.753
2027-01-01,Ontario,"Trades, transport and equipment operators and related occupations",Full-time,8395.966
2027-01-01,Ontario,"Trades, transport and equipment operators and related occupations",Part-time,8377.928
2027-01-01,Ontario,Occupations in manufacturing and utilities,Full-time,8285.253
2027-01-01,Ontario,Occupations in manufacturing and utilities,Part-time,8076.0596
2027-01-01,Ontario,Legislative and senior management occupations,Full-time,9076.812
2027-01-01,Ontario,Legislative and senior management occupations,Part-time,8659.047
2027-01-01,Ontario,"Occupations in art, culture, recreation and sport",Full-time,8433.748
2027-01-01,Ontario,"Occupations in art, culture, recreation and sport",Part-time,8387.953
2027-01-01,Ontario,"Natural resources, agriculture and related production occupations",Full-time,8364.08
2027-01-01,Ontario,"Natural resources, agriculture and related production occupations",Part-time,8264.709
2027-01-01,Manitoba,"Business, finance and administration occupations",Full-time,
2027-01-01,Manitoba,"Business, finance and administration occupations",Part-time,
2027-01-01,Manitoba,Natural and applied sciences and related occupations,Full-time,9051.611
2027-01-01,Manitoba,Natural and applied sciences and related occupations,Part-time,8641.53
2027-01-01,Manitoba,Health occupations,Full-time,8423.773
2027-01-01,Manitoba,Health occupations,Part-time,
2027-01-01,Manitoba,"Occupations in education, law and social, community and government services",Full-time,
2027-01-01,Manitoba,"Occupations in education, law and social, community and government services",Part-time,
2027-01-01,Manitoba,Sales and service occupations,Full-time,
2027-01-01,Manitoba,Sales and service occupations,Part-time,
2027-01-01,Manitoba,"Trades, transport and equipment operators and related occupations",Full-time,8763.409
2027-01-01,Manitoba,"Trades, transport and equipment operators and related occupations",Part-time,8391.332
2027-01-01,Manitoba,Occupations in manufacturing and utilities,Full-time,8208.058
2027-01-01,Manitoba,Occupations in manufacturing and utilities,Part-time,8144.1797
2027-01-01,Manitoba,Legislative and senior management occupations,Full-time,8147.558
2027-01-01,Manitoba,Legislative and senior management occupations,Part-time,8140.243
2027-01-01,Manitoba,"Occupations in art, culture, recreation and sport",Full-time,8048.511
2027-01-01,Manitoba,"Occupations in art, culture, recreation and sport",Part-time,7847.6953
2027-01-01,Manitoba,"Natural resources, agriculture and related production occupations",Full-time,8596.749
2027-01-01,Manitoba,"Natural resources, agriculture and related production occupations",Part-time,8377.615
2027-01-01,Saskatchewan,"Business, finance and administration occupations",Full-time,8299.469
2027-01-01,Saskatchewan,"Business, finance and administration occupations",Part-time,8279.343
2027-01-01,Saskatchewan,Natural and applied sciences and related occupations,Full-time,8250.398
2027-01-01,Saskatchewan,Natural and applied sciences and related occupations,Part-time,8134.074
2027-01-01,Saskatchewan,Health occupations,Full-time,
2027-01-01,Saskatchewan,Health occupations,Part-time,
2027-01-01,Saskatchewan,"Occupations in education, law and social, community and government services",Full-time,8331.539
2027-01-01,Saskatchewan,"Occupations in education, law and social, community and government services",Part-time,8114.346
2027-01-01,Saskatchewan,Sales and service occupations,Full-time,7989.011
2027-01-01,Saskatchewan,Sales and service occupations,Part-time,
2027-01-01,Saskatchewan,"Trades, transport and equipment operators and related occupations",Full-time,
2027-01-01,Saskatchewan,"Trades, transport and equipment operators and related occupations",Part-time,
2027-01-01,Saskatchewan,Occupations in manufacturing and utilities,Full-time,
2027-01-01,Saskatchewan,Occupations in manufacturing and utilities,Part-time,
2027-01-01,Saskatchewan,Legislative and senior management occupations,Full-time,7682.494
2027-01-01,Saskatchewan,Legislative and senior management occupations,Part-time,7440.9575
2027-01-01,Saskatchewan,"Occupations in art, culture, recreation and sport",Full-time,7433.5522
2027-01-01,Saskatchewan,"Occupations in art, culture, recreation and sport",Part-time,
2027-01-01,Saskatchewan,"Natural resources, agriculture and related production occupations",Full-time,
2027-01-01,Saskatchewan,"Natural resources, agriculture and related production occupations",Part-time,
2027-01-01,Alberta,"Business, finance and administration occupations",Full-time,
2027-01-01,Alberta,"Business, finance and administration occupations",Part-time,
2027-01-01,Alberta,Natural and applied sciences and related occupations,Full-time,1132.3074
2027-01-01,Alberta,Natural and applied sciences and related occupations,Part-time,1169.3748
2027-01-01,Alberta,Health occupations,Full-time,1157.7263
2027-01-01,Alberta,Health occupations,Part-time,1173.365
2027-01-01,Alberta,"Occupations in education, law and social, community and government services",Full-time,1181.8931
2027-01-01,Alberta,"Occupations in education, law and social, community and government services",Part-time,1197.7854
2027-01-01,Alberta,Sales and service occupations,Full-time,
2027-01-01,Alberta,Sales and service occupations,Part-time,
2027-01-01,Alberta,"Trades, transport and equipment operators and related occupations",Full-time,1135.6667
2027-01-01,Alberta,"Trades, transport and equipment operators and related occupations",Part-time,1170.509
2027-01-01,Alberta,Occupations in manufacturing and utilities,Full-time,1158.8037
2027-01-01,Alberta,Occupations in manufacturing and utilities,Part-time,
2027-01-01,Alberta,Legislative and senior management occupations,Full-time,
2027-01-01,Alberta,Legislative and senior management occupations,Part-time,
2027-01-01,Alberta,"Occupations in art, culture, recreation and sport",Full-time,
2027-01-01,Alberta,"Occupations in art, culture, recreation and sport",Part-time,
2027-01-01,Alberta,"Natural resources, agriculture and related production occupations",Full-time,1121.7212
2027-01-01,Alberta,"Natural resources, agriculture and related production occupations",Part-time,1182.2112
2027-01-01,British Columbia,"Business, finance and administration occupations",Full-time,1215.6562
2027-01-01,British Columbia,"Business, finance and administration occupations",Part-time,1246.8701
2027-01-01,British Columbia,Natural and applied sciences and related occupations,Full-time,1250.782
2027-01-01,British Columbia,Natural and applied sciences and related occupations,Part-time,1267.0403
2027-01-01,British Columbia,Health occupations,Full-time,1278.5286
2027-01-01,British Columbia,Health occupations,Part-time,1282.0874
2027-01-01,British Columbia,"Occupations in education, law and social, community and government services",Full-time,1131.1948
2027-01-01,British Columbia,"Occupations in education, law and social, community and government services",Part-time,1168.7048
2027-01-01,British Columbia,Sales and service occupations,Full-time,1157.052
2027-01-01,British Columbia,Sales and service occupations,Part-time,1172.5259
2027-01-01,British Columbia,"Trades, transport and equipment operators and related occupations",Full-time,1181.0901
2027-01-01,British Columbia,"Trades, transport and equipment operators and related occupations",Part-time,1197.1072
2027-01-01,British Columbia,Occupations in manufacturing and utilities,Full-time,
2027-01-01,British Columbia,Occupations in manufacturing and utilities,Part-time,
2027-01-01,British Columbia,Legislative and senior management occupations,Full-time,1149.7087
2027-01-01,British Columbia,Legislative and senior management occupations,Part-time,1176.9626
2027-01-01,British Columbia,"Occupations in art, culture, recreation and sport",Full-time,1164.5752
2027-01-01,British Columbia,"Occupations in art, culture, recreation and sport",Part-time,
2027-01-01,British Columbia,"Natural resources, agriculture and related production occupations",Full-time,
2027-01-01,British Columbia,"Natural resources, agriculture and related production occupations",Part-time,
2027-01-01,Yukon,"Business, finance and administration occupations",Full-time,
2027-01-01,Yukon,"Business, finance and administration occupations",Part-time,
2027-01-01,Yukon,Natural and applied sciences and related occupations,Full-time,1102.8696
2027-01-01,Yukon,Natural and applied sciences and related occupations,Part-time,1176.6016
2027-01-01,Yukon,Health occupations,Full-time,1210.1008
2027-01-01,Yukon,Health occupations,Part-time,1242.6509
2027-01-01,Yukon,"Occupations in education, law and social, community and government services",Full-time,1246.5718
2027-01-01,Yukon,"Occupations in education, law and social, community and government services",Part-time,1262.9521
2027-01-01,Yukon,Sales and service occupations,Full-time,1274.523
2027-01-01,Yukon,Sales and service occupations,Part-time,1278.2231
2027-01-01,Yukon,"Trades, transport and equipment operators and related occupations",Full-time,1134.4509
2027-01-01,Yukon,"Trades, transport and equipment operators and related occupations",Part-time,1170.1628
2027-01-01,Yukon,Occupations in manufacturing and utilities,Full-time,1158.4949
2027-01-01,Yukon,Occupations in manufacturing and utilities,Part-time,1174.1143
2027-01-01,Yukon,Legislative and senior management occupations,Full-time,1182.665
2027-01-01,Yukon,Legislative and senior management occupations,Part-time,1198.5315
2027-01-01,Yukon,"Occupations in art, culture, recreation and sport",Full-time,
2027-01-01,Yukon,"Occupations in art, culture, recreation and sport",Part-time,
2027-01-01,Yukon,"Natural resources, agriculture and related production occupations",Full-time,1149.9749
2027-01-01,Yukon,"Natural resources, agriculture and related production occupations",Part-time,1177.083
2027-01-01,Nunavut,"Business, finance and administration occupations",Full-time,1164.6406
2027-01-01,Nunavut,"Business, finance and administration occupations",Part-time,
2027-01-01,Nunavut,Natural and applied sciences and related occupations,Full-time,
2027-01-01,Nunavut,Natural and applied sciences and related occupations,Part-time,
2027-01-01,Nunavut,Health occupations,Full-time,
2027-01-01,Nunavut,Health occupations,Part-time,
2027-01-01,Nunavut,"Occupations in education, law and social, community and government services",Full-time,1103.061
2027-01-01,Nunavut,"Occupations in education, law and social, community and government services",Part-time,1176.7251
2027-01-01,Nunavut,Sales and service occupations,Full-time,1210.2241
2027-01-01,Nunavut,Sales and service occupations,Part-time,1242.7437
2027-01-01,Nunavut,"Trades, transport and equipment operators and related occupations",Full-time,1246.6553
2027-01-01,Nunavut,"Trades, transport and equipment operators and related occupations",Part-time,1263.0327
2027-01-01,Nunavut,Occupations in manufacturing and utilities,Full-time,1274.6016
2027-01-01,Nunavut,Occupations in manufacturing and utilities,Part-time,1278.2991
2027-01-01,Nunavut,Legislative and senior management occupations,Full-time,1612.1838
2027-01-01,Nunavut,Legislative and senior management occupations,Part-time,1549.4448
2027-01-01,Nunavut,"Occupations in art, culture, recreation and sport",Full-time,1519.4668
2027-01-01,Nunavut,"Occupations in art, culture, recreation and sport",Part-time,1510.7139
2027-01-01,Nunavut,"Natural resources, agriculture and related production occupations",Full-time,1511.7197
2027-01-01,Nunavut,"Natural resources, agriculture and related production occupations",Part-time,1512.7334
2027-01-01,Northwest Territories,"Business, finance and administration occupations",Full-time,
2027-01-01,Northwest Territories,"Business, finance and administration occupations",Part-time,
2027-01-01,Northwest Territories,Natural and applied sciences and related occupations,Full-time,1340.6189
2027-01-01,Northwest Territories,Natural and applied sciences and related occupations,Part-time,1357.3523
2027-01-01,Northwest Territories,Health occupations,Full-time,1373.2122
2027-01-01,Northwest Territories,Health occupations,Part-time,
2027-01-01,Northwest Territories,"Occupations in education, law and social, community and government services",Full-time,
2027-01-01,Northwest Territories,"Occupations in education, law and social, community and government services",Part-time,
2027-01-01,Northwest Territories,Sales and service occupations,Full-time,
2027-01-01,Northwest Territories,Sales and service occupations,Part-time,
2027-01-01,Northwest Territories,"Trades, transport and equipment operators and related occupations",Full-time,1487.0598
2027-01-01,Northwest Territories,"Trades, transport and equipment operators and related occupations",Part-time,1497.1567
2027-01-01,Northwest Territories,Occupations in manufacturing and utilities,Full-time,1495.4077
2027-01-01,Northwest Territories,Occupations in manufacturing and utilities,Part-time,1483.9739
2027-01-01,Northwest Territories,Legislative and senior management occupations,Full-time,1468.3752
2027-01-01,Northwest Territories,Legislative and senior management occupations,Part-time,1461.8198
2027-01-01,Northwest Territories,"Occupations in art, culture, recreation and sport",Full-time,1462.8938
2027-01-01,Northwest Territories,"Occupations in art, culture, recreation and sport",Part-time,1464.9526
2027-01-01,Northwest Territories,"Natural resources, agriculture and related production occupations",Full-time,1817.5955
2027-01-01,Northwest Territories,"Natural resources, agriculture and related production occupations",Part-time,1784.845
2027-04-01,Newfoundland and Labrador,"Business, finance and administration occupations",Full-time,1773.4802
2027-04-01,Newfoundland and Labrador,"Business, finance and administration occupations",Part-time,1770.5911
2027-04-01,Newfoundland and Labrador,Natural and applied sciences and related occupations,Full-time,1766.1519
2027-04-01,Newfoundland and Labrador,Natural and applied sciences and related occupations,Part-time,1748.248
2027-04-01,Newfoundland and Labrador,Health occupations,Full-time,
2027-04-01,Newfoundland and Labrador,Health occupations,Part-time,
2027-04-01,Newfoundland and Labrador,"Occupations in education, law and social, community and government services",Full-time,1486.175
2027-04-01,Newfoundland and Labrador,"Occupations in education, law and social, community and government services",Part-time,1487.3213
2027-04-01,Newfoundland and Labrador,Sales and service occupations,Full-time,1476.6804
2027-04-01,Newfoundland and Labrador,Sales and service occupations,Part-time,
2027-04-01,Newfoundland and Labrador,"Trades, transport and equipment operators and related occupations",Full-time,
2027-04-01,Newfoundland and Labrador,"Trades, transport and equipment operators and related occupations",Part-time,
2027-04-01,Newfoundland and Labrador,Occupations in manufacturing and utilities,Full-time,
2027-04-01,Newfoundland and Labrador,Occupations in manufacturing and utilities,Part-time,
2027-04-01,Newfoundland and Labrador,Legislative and senior management occupations,Full-time,1127.144
2027-04-01,Newfoundland and Labrador,Legislative and senior management occupations,Part-time,1182.217
2027-04-01,Newfoundland and Labrador,"Occupations in art, culture, recreation and sport",Full-time,1215.7114
2027-04-01,Newfoundland and Labrador,"Occupations in art, culture, recreation and sport",Part-time,1246.8984
2027-04-01,Newfoundland and Labrador,"Natural resources, agriculture and related production occupations",Full-time,1250.8345
2027-04-01,Newfoundland and Labrador,"Natural resources, agriculture and related production occupations",Part-time,1267.0784
2027-04-01,Prince Edward Island,"Business, finance and administration occupations",Full-time,1278.5557
2027-04-01,Prince Edward Island,"Business, finance and administration occupations",Part-time,1282.1123
2027-04-01,Prince Edward Island,Natural and applied sciences and related occupations,Full-time,1893.0039
2027-04-01,Prince Edward Island,Natural and applied sciences and related occupations,Part-time,1831.7476
2027-04-01,Prince Edward Island,Health occupations,Full-time,1797.0732
2027-04-01,Prince Edward Island,Health occupations,Part-time,1789.7966
2027-04-01,Prince Edward Island,"Occupations in education, law and social, community and government services",Full-time,1788.96
2027-04-01,Prince Edward Island,"Occupations in education, law and social, community and government services",Part-time,1786.1775
2027-04-01,Prince Edward Island,Sales and service occupations,Full-time,1771.8796
2027-04-01,Prince Edward Island,Sales and service occupations,Part-time,1739.7717
2027-04-01,Prince Edward Island,"Trades, transport and equipment operators and related occupations",Full-time,1893.0408
2027-04-01,Prince Edward Island,"Trades, transport and equipment operators and related occupations",Part-time,1829.4297
2027-04-01,Prince Edward Island,Occupations in manufacturing and utilities,Full-time,1795.1099
2027-04-01,Prince Edward Island,Occupations in manufacturing and utilities,Part-time,1788.1465
2027-04-01,Prince Edward Island,Legislative and senior management occupations,Full-time,1784.51
2027-04-01,Prince Edward Island,Legislative and senior management occupations,Part-time,1769.313
2027-04-01,Prince Edward Island,"Occupations in art, culture, recreation and sport",Full-time,
2027-04-01,Prince Edward Island,"Occupations in art, culture, recreation and sport",Part-time,
2027-04-01,Prince Edward Island,"Natural resources, agriculture and related production occupations",Full-time,1892.0657
2027-04-01,Prince Edward Island,"Natural resources, agriculture and related production occupations",Part-time,1828.8806
2027-04-01,Nova Scotia,"Business, finance and administration occupations",Full-time,1794.8713
2027-04-01,Nova Scotia,"Business, finance and administration occupations",Part-time,
2027-04-01,Nova Scotia,Natural and applied sciences and related occupations,Full-time,
2027-04-01,Nova Scotia,Natural and applied sciences and related occupations,Part-time,
2027-04-01,Nova Scotia,Health occupations,Full-time,
2027-04-01,Nova Scotia,Health occupations,Part-time,
2027-04-01,Nova Scotia,"Occupations in education, law and social, community and government services",Full-time,1546.7263
2027-04-01,Nova Scotia,"Occupations in education, law and social, community and government services",Part-time,1540.5134
2027-04-01,Nova Scotia,Sales and service occupations,Full-time,1537.0405
2027-04-01,Nova Scotia,Sales and service occupations,Part-time,1525.5884
2027-04-01,Nova Scotia,"Trades, transport and equipment operators and related occupations",Full-time,1503.2859
2027-04-01,Nova Scotia,"Trades, transport and equipment operators and related occupations",Part-time,1494.6797
2027-04-01,Nova Scotia,Occupations in manufacturing and utilities,Full-time,1493.5276
2027-04-01,Nova Scotia,Occupations in manufacturing and utilities,Part-time,1493.4468
2027-04-01,Nova Scotia,Legislative and senior management occupations,Full-time,1807.7969
2027-04-01,Nova Scotia,Legislative and senior management occupations,Part-time,1762.3774
2027-04-01,Nova Scotia,"Occupations in art, culture, recreation and sport",Full-time,1744.7107
2027-04-01,Nova Scotia,"Occupations in art, culture, recreation and sport",Part-time,1735.3044
2027-04-01,Nova Scotia,"Natural resources, agriculture and related production occupations",Full-time,1735.0027
2027-04-01,Nova Scotia,"Natural resources, agriculture and related production occupations",Part-time,1721.2915
2027-04-01,New Brunswick,"Business, finance and administration occupations",Full-time,
2027-04-01,New Brunswick,"Business, finance and administration occupations",Part-time,
2027-04-01,New Brunswick,Natural and applied sciences and related occupations,Full-time,1888.8181
2027-04-01,New Brunswick,Natural and applied sciences and related occupations,Part-time,1826.5056
2027-04-01,New Brunswick,Health occupations,Full-time,1793.4937
2027-04-01,New Brunswick,Health occupations,Part-time,
2027-04-01,New Brunswick,"Occupations in education, law and social, community and government services",Full-time,
2027-04-01,New Brunswick,"Occupations in education, law and social, community and government services",Part-time,
2027-04-01,New Brunswick,Sales and service occupations,Full-time,
2027-04-01,New Brunswick,Sales and service occupations,Part-time,
2027-04-01,New Brunswick,"Trades, transport and equipment operators and related occupations",Full-time,1103.6084
2027-04-01,New Brunswick,"Trades, transport and equipment operators and related occupations",Part-time,1177.0713
2027-04-01,New Brunswick,Occupations in manufacturing and utilities,Full-time,1210.5608
2027-04-01,New Brunswick,Occupations in manufacturing and utilities,Part-time,1242.9971
2027-04-01,New Brunswick,Legislative and senior management occupations,Full-time,1246.8887
2027-04-01,New Brunswick,Legislative and senior management occupations,Part-time,1263.263
2027-04-01,New Brunswick,"Occupations in art, culture, recreation and sport",Full-time,1274.8269
2027-04-01,New Brunswick,"Occupations in art, culture, recreation and sport",Part-time,1278.5166
2027-04-01,New Brunswick,"Natural resources, agriculture and related production occupations",Full-time,1819.6296
